pedido_id,numero_pedido,desconto_mercadoria
6400,PED-2024-002800,240.80
6401,PED-2024-002801,0.00
6402,PED-2024-002802,0.00
6403,PED-2024-002803,0.00
6404,PED-2024-002804,0.00
6405,PED-2024-002805,0.00
6406,PED-2024-002806,0.00
6407,PED-2024-002807,0.00
6408,PED-2024-002808,0.00
6409,PED-2024-002809,0.00
6410,PED-2024-002810,0.00
6411,PED-2024-002811,0.00
6412,PED-2024-002812,0.00
6413,PED-2024-002813,0.00
6414,PED-2024-002814,0.00
6415,PED-2024-002815,0.00
6416,PED-2024-002816,0.00
6417,PED-2024-002817,0.00
6418,PED-2024-002818,0.00
6419,PED-2024-002819,0.00
6420,PED-2024-002820,0.00
6421,PED-2024-002821,0.00
6422,PED-2024-002822,0.00
6423,PED-2024-002823,0.00
6424,PED-2024-002824,0.00
6425,PED-2024-002825,0.00
6426,PED-2024-002826,0.00
6427,PED-2024-002827,0.00
6428,PED-2024-002828,0.00
6429,PED-2024-002829,0.00
6430,PED-2024-002830,0.00
6431,PED-2024-002831,123.55
6432,PED-2024-002832,188.04
6433,PED-2024-002833,48.03
6434,PED-2024-002834,194.00
6435,PED-2024-002835,213.10
6436,PED-2024-002836,112.65
6437,PED-2024-002837,154.36
6438,PED-2024-002838,97.80
6439,PED-2024-002839,325.31
6440,PED-2024-002840,270.45
6441,PED-2024-002841,98.51
6442,PED-2024-002842,315.28
6443,PED-2024-002843,159.98
6444,PED-2024-002844,211.58
6445,PED-2024-002845,102.24
6446,PED-2024-002846,196.85
6447,PED-2024-002847,513.20
6448,PED-2024-002848,69.09
6449,PED-2024-002849,73.42
6450,PED-2024-002850,172.48
6451,PED-2024-002851,0.00
6452,PED-2024-002852,0.00
6453,PED-2024-002853,0.00
6454,PED-2024-002854,0.00
6455,PED-2024-002855,0.00
6456,PED-2024-002856,0.00
6457,PED-2024-002857,0.00
6458,PED-2024-002858,0.00
6459,PED-2024-002859,0.00
6460,PED-2024-002860,0.00
6461,PED-2024-002861,0.00
6462,PED-2024-002862,0.00
6463,PED-2024-002863,0.00
6464,PED-2024-002864,0.00
6465,PED-2024-002865,0.00
6466,PED-2024-002866,0.00
6467,PED-2024-002867,0.00
6468,PED-2024-002868,0.00
6469,PED-2024-002869,0.00
6470,PED-2024-002870,0.00
6471,PED-2024-002871,0.00
6472,PED-2024-002872,0.00
6473,PED-2024-002873,0.00
6474,PED-2024-002874,0.00
6475,PED-2024-002875,0.00
6476,PED-2024-002876,0.00
6477,PED-2024-002877,0.00
6478,PED-2024-002878,0.00
6479,PED-2024-002879,0.00
6480,PED-2024-002880,0.00
6481,PED-2024-002881,76.38
6482,PED-2024-002882,337.74
6483,PED-2024-002883,170.91
6484,PED-2024-002884,226.89
6485,PED-2024-002885,86.33
6486,PED-2024-002886,94.40
6487,PED-2024-002887,277.00
6488,PED-2024-002888,74.58
6489,PED-2024-002889,83.27
6490,PED-2024-002890,196.74
6491,PED-2024-002891,80.73
6492,PED-2024-002892,76.49
6493,PED-2024-002893,23.90
6494,PED-2024-002894,97.54
6495,PED-2024-002895,101.61
6496,PED-2024-002896,55.37
6497,PED-2024-002897,85.03
6498,PED-2024-002898,55.61
6499,PED-2024-002899,186.59
6500,PED-2024-002900,142.16
6501,PED-2024-002901,0.00
6502,PED-2024-002902,0.00
6503,PED-2024-002903,0.00
6504,PED-2024-002904,0.00
6505,PED-2024-002905,0.00
6506,PED-2024-002906,0.00
6507,PED-2024-002907,0.00
6508,PED-2024-002908,0.00
6509,PED-2024-002909,0.00
6510,PED-2024-002910,0.00
6511,PED-2024-002911,0.00
6512,PED-2024-002912,0.00
6513,PED-2024-002913,0.00
6514,PED-2024-002914,0.00
6515,PED-2024-002915,0.00
6516,PED-2024-002916,0.00
6517,PED-2024-002917,0.00
6518,PED-2024-002918,0.00
6519,PED-2024-002919,0.00
6520,PED-2024-002920,0.00
6521,PED-2024-002921,0.00
6522,PED-2024-002922,0.00
6523,PED-2024-002923,0.00
6524,PED-2024-002924,0.00
6525,PED-2024-002925,0.00
6526,PED-2024-002926,0.00
6527,PED-2024-002927,0.00
6528,PED-2024-002928,0.00
6529,PED-2024-002929,0.00
6530,PED-2024-002930,0.00
6531,PED-2024-002931,71.75
6532,PED-2024-002932,96.75
6533,PED-2024-002933,28.27
6534,PED-2024-002934,115.09
6535,PED-2024-002935,121.90
6536,PED-2024-002936,65.81
6537,PED-2024-002937,97.63
6538,PED-2024-002938,63.31
6539,PED-2024-002939,211.82
6540,PED-2024-002940,169.34
6541,PED-2024-002941,66.45
6542,PED-2024-002942,214.15
6543,PED-2024-002943,110.58
6544,PED-2024-002944,142.51
6545,PED-2024-002945,70.17
6546,PED-2024-002946,140.18
6547,PED-2024-002947,367.67
6548,PED-2024-002948,59.74
6549,PED-2024-002949,121.08
6550,PED-2024-002950,123.16
6551,PED-2024-002951,0.00
6552,PED-2024-002952,0.00
6553,PED-2024-002953,0.00
6554,PED-2024-002954,0.00
6555,PED-2024-002955,0.00
6556,PED-2024-002956,0.00
6557,PED-2024-002957,0.00
6558,PED-2024-002958,0.00
6559,PED-2024-002959,0.00
6560,PED-2024-002960,0.00
6561,PED-2024-002961,0.00
6562,PED-2024-002962,0.00
6563,PED-2024-002963,0.00
6564,PED-2024-002964,0.00
6565,PED-2024-002965,0.00
6566,PED-2024-002966,0.00
6567,PED-2024-002967,0.00
6568,PED-2024-002968,0.00
6569,PED-2024-002969,0.00
6570,PED-2024-002970,0.00
6571,PED-2024-002971,0.00
6572,PED-2024-002972,0.00
6573,PED-2024-002973,0.00
6574,PED-2024-002974,0.00
6575,PED-2024-002975,0.00
6576,PED-2024-002976,0.00
6577,PED-2024-002977,0.00
6578,PED-2024-002978,0.00
6579,PED-2024-002979,0.00
6580,PED-2024-002980,0.00
6581,PED-2024-002981,54.18
6582,PED-2024-002982,236.61
6583,PED-2024-002983,121.58
6584,PED-2024-002984,157.83
6585,PED-2024-002985,77.30
6586,PED-2024-002986,152.74
6587,PED-2024-002987,399.99
6588,PED-2024-002988,65.23
6589,PED-2024-002989,130.98
6590,PED-2024-002990,173.47
6591,PED-2024-002991,252.46
6592,PED-2024-002992,269.08
6593,PED-2024-002993,65.55
6594,PED-2024-002994,264.17
6595,PED-2024-002995,294.19
6596,PED-2024-002996,154.27
6597,PED-2024-002997,89.68
6598,PED-2024-002998,51.80
6599,PED-2024-002999,211.29
6600,PED-2024-003000,350.40
6601,PED-2024-003001,0.00
6602,PED-2024-003002,0.00
6603,PED-2024-003003,0.00
6604,PED-2024-003004,0.00
6605,PED-2024-003005,0.00
6606,PED-2024-003006,0.00
6607,PED-2024-003007,0.00
6608,PED-2024-003008,0.00
6609,PED-2024-003009,0.00
6610,PED-2024-003010,0.00
6611,PED-2024-003011,0.00
6612,PED-2024-003012,0.00
6613,PED-2024-003013,0.00
6614,PED-2024-003014,0.00
6615,PED-2024-003015,0.00
6616,PED-2024-003016,0.00
6617,PED-2024-003017,0.00
6618,PED-2024-003018,0.00
6619,PED-2024-003019,0.00
6620,PED-2024-003020,0.00
6621,PED-2024-003021,0.00
6622,PED-2024-003022,0.00
6623,PED-2024-003023,0.00
6624,PED-2024-003024,0.00
6625,PED-2024-003025,0.00
6626,PED-2024-003026,0.00
6627,PED-2024-003027,0.00
6628,PED-2024-003028,0.00
6629,PED-2024-003029,0.00
6630,PED-2024-003030,0.00
6631,PED-2024-003031,181.09
6632,PED-2024-003032,289.42
6633,PED-2024-003033,69.95
6634,PED-2024-003034,128.23
6635,PED-2024-003035,260.79
6636,PED-2024-003036,141.69
6637,PED-2024-003037,102.30
6638,PED-2024-003038,59.46
6639,PED-2024-003039,236.52
6640,PED-2024-003040,68.24
6641,PED-2024-003041,34.42
6642,PED-2024-003042,113.06
6643,PED-2024-003043,61.31
6644,PED-2024-003044,73.45
6645,PED-2024-003045,38.10
6646,PED-2024-003046,83.46
6647,PED-2024-003047,222.20
6648,PED-2024-003048,35.13
6649,PED-2024-003049,76.70
6650,PED-2024-003050,73.84
6651,PED-2024-003051,0.00
6652,PED-2024-003052,0.00
6653,PED-2024-003053,0.00
6654,PED-2024-003054,0.00
6655,PED-2024-003055,0.00
6656,PED-2024-003056,0.00
6657,PED-2024-003057,0.00
6658,PED-2024-003058,0.00
6659,PED-2024-003059,0.00
6660,PED-2024-003060,0.00
6661,PED-2024-003061,0.00
6662,PED-2024-003062,0.00
6663,PED-2024-003063,0.00
6664,PED-2024-003064,0.00
6665,PED-2024-003065,0.00
6666,PED-2024-003066,0.00
6667,PED-2024-003067,0.00
6668,PED-2024-003068,0.00
6669,PED-2024-003069,0.00
6670,PED-2024-003070,0.00
6671,PED-2024-003071,0.00
6672,PED-2024-003072,0.00
6673,PED-2024-003073,0.00
6674,PED-2024-003074,0.00
6675,PED-2024-003075,0.00
6676,PED-2024-003076,0.00
6677,PED-2024-003077,0.00
6678,PED-2024-003078,0.00
6679,PED-2024-003079,0.00
6680,PED-2024-003080,0.00
6681,PED-2024-003081,31.98
6682,PED-2024-003082,135.52
6683,PED-2024-003083,72.31
6684,PED-2024-003084,88.84
6685,PED-2024-003085,45.23
6686,PED-2024-003086,96.02
6687,PED-2024-003087,254.52
6688,PED-2024-003088,40.54
6689,PED-2024-003089,86.57
6690,PED-2024-003090,111.80
6691,PED-2024-003091,171.15
6692,PED-2024-003092,177.87
6693,PED-2024-003093,45.82
6694,PED-2024-003094,185.22
6695,PED-2024-003095,202.99
6696,PED-2024-003096,107.43
6697,PED-2024-003097,148.05
6698,PED-2024-003098,93.97
6699,PED-2024-003099,312.63
6700,PED-2024-003100,251.76
6701,PED-2024-003101,0.00
6702,PED-2024-003102,0.00
6703,PED-2024-003103,0.00
6704,PED-2024-003104,0.00
6705,PED-2024-003105,0.00
6706,PED-2024-003106,0.00
6707,PED-2024-003107,0.00
6708,PED-2024-003108,0.00
6709,PED-2024-003109,0.00
6710,PED-2024-003110,0.00
6711,PED-2024-003111,0.00
6712,PED-2024-003112,0.00
6713,PED-2024-003113,0.00
6714,PED-2024-003114,0.00
6715,PED-2024-003115,0.00
6716,PED-2024-003116,0.00
6717,PED-2024-003117,0.00
6718,PED-2024-003118,0.00
6719,PED-2024-003119,0.00
6720,PED-2024-003120,0.00
6721,PED-2024-003121,0.00
6722,PED-2024-003122,0.00
6723,PED-2024-003123,0.00
6724,PED-2024-003124,0.00
6725,PED-2024-003125,0.00
6726,PED-2024-003126,0.00
6727,PED-2024-003127,0.00
6728,PED-2024-003128,0.00
6729,PED-2024-003129,0.00
6730,PED-2024-003130,0.00
6731,PED-2024-003131,129.29
6732,PED-2024-003132,198.13
6733,PED-2024-003133,50.19
6734,PED-2024-003134,202.77
6735,PED-2024-003135,223.28
6736,PED-2024-003136,117.87
6737,PED-2024-003137,160.65
6738,PED-2024-003138,101.67
6739,PED-2024-003139,337.86
6740,PED-2024-003140,281.68
6741,PED-2024-003141,102.07
6742,PED-2024-003142,326.49
6743,PED-2024-003143,165.38
6744,PED-2024-003144,219.23
6745,PED-2024-003145,105.79
6746,PED-2024-003146,88.10
6747,PED-2024-003147,260.81
6748,PED-2024-003148,71.79
6749,PED-2024-003149,78.36
6750,PED-2024-003150,177.96
6751,PED-2024-003151,0.00
6752,PED-2024-003152,0.00
6753,PED-2024-003153,0.00
6754,PED-2024-003154,0.00
6755,PED-2024-003155,0.00
6756,PED-2024-003156,0.00
6757,PED-2024-003157,0.00
6758,PED-2024-003158,0.00
6759,PED-2024-003159,0.00
6760,PED-2024-003160,0.00
6761,PED-2024-003161,0.00
6762,PED-2024-003162,0.00
6763,PED-2024-003163,0.00
6764,PED-2024-003164,0.00
6765,PED-2024-003165,0.00
6766,PED-2024-003166,0.00
6767,PED-2024-003167,0.00
6768,PED-2024-003168,0.00
6769,PED-2024-003169,0.00
6770,PED-2024-003170,0.00
6771,PED-2024-003171,0.00
6772,PED-2024-003172,0.00
6773,PED-2024-003173,0.00
6774,PED-2024-003174,0.00
6775,PED-2024-003175,0.00
6776,PED-2024-003176,0.00
6777,PED-2024-003177,0.00
6778,PED-2024-003178,0.00
6779,PED-2024-003179,0.00
6780,PED-2024-003180,0.00
6781,PED-2024-003181,78.84
6782,PED-2024-003182,348.95
6783,PED-2024-003183,176.38
6784,PED-2024-003184,203.86
6785,PED-2024-003185,89.91
6786,PED-2024-003186,100.66
6787,PED-2024-003187,293.13
6788,PED-2024-003188,77.29
6789,PED-2024-003189,42.19
6790,PED-2024-003190,50.13
6791,PED-2024-003191,89.71
6792,PED-2024-003192,86.66
6793,PED-2024-003193,26.11
6794,PED-2024-003194,106.32
6795,PED-2024-003195,111.72
6796,PED-2024-003196,60.59
6797,PED-2024-003197,91.34
6798,PED-2024-003198,59.44
6799,PED-2024-003199,199.27
6800,PED-2024-003200,153.12
6801,PED-2024-003201,0.00
6802,PED-2024-003202,0.00
6803,PED-2024-003203,0.00
6804,PED-2024-003204,0.00
6805,PED-2024-003205,0.00
6806,PED-2024-003206,0.00
6807,PED-2024-003207,0.00
6808,PED-2024-003208,0.00
6809,PED-2024-003209,0.00
6810,PED-2024-003210,0.00
6811,PED-2024-003211,0.00
6812,PED-2024-003212,0.00
6813,PED-2024-003213,0.00
6814,PED-2024-003214,0.00
6815,PED-2024-003215,0.00
6816,PED-2024-003216,0.00
6817,PED-2024-003217,0.00
6818,PED-2024-003218,0.00
6819,PED-2024-003219,0.00
6820,PED-2024-003220,0.00
6821,PED-2024-003221,0.00
6822,PED-2024-003222,0.00
6823,PED-2024-003223,0.00
6824,PED-2024-003224,0.00
6825,PED-2024-003225,0.00
6826,PED-2024-003226,0.00
6827,PED-2024-003227,0.00
6828,PED-2024-003228,0.00
6829,PED-2024-003229,0.00
6830,PED-2024-003230,0.00
6831,PED-2024-003231,77.49
6832,PED-2024-003232,106.92
6833,PED-2024-003233,30.46
6834,PED-2024-003234,123.87
6835,PED-2024-003235,132.01
6836,PED-2024-003236,71.03
6837,PED-2024-003237,103.94
6838,PED-2024-003238,67.14
6839,PED-2024-003239,224.44
6840,PED-2024-003240,180.58
6841,PED-2024-003241,70.04
6842,PED-2024-003242,225.40
6843,PED-2024-003243,116.11
6844,PED-2024-003244,150.17
6845,PED-2024-003245,73.72
6846,PED-2024-003246,146.48
6847,PED-2024-003247,383.86
6848,PED-2024-003248,62.53
6849,PED-2024-003249,126.02
6850,PED-2024-003250,128.64
6851,PED-2024-003251,0.00
6852,PED-2024-003252,0.00
6853,PED-2024-003253,0.00
6854,PED-2024-003254,0.00
6855,PED-2024-003255,0.00
6856,PED-2024-003256,0.00
6857,PED-2024-003257,0.00
6858,PED-2024-003258,0.00
6859,PED-2024-003259,0.00
6860,PED-2024-003260,0.00
6861,PED-2024-003261,0.00
6862,PED-2024-003262,0.00
6863,PED-2024-003263,0.00
6864,PED-2024-003264,0.00
6865,PED-2024-003265,0.00
6866,PED-2024-003266,0.00
6867,PED-2024-003267,0.00
6868,PED-2024-003268,0.00
6869,PED-2024-003269,0.00
6870,PED-2024-003270,0.00
6871,PED-2024-003271,0.00
6872,PED-2024-003272,0.00
6873,PED-2024-003273,0.00
6874,PED-2024-003274,0.00
6875,PED-2024-003275,0.00
6876,PED-2024-003276,0.00
6877,PED-2024-003277,0.00
6878,PED-2024-003278,0.00
6879,PED-2024-003279,0.00
6880,PED-2024-003280,0.00
6881,PED-2024-003281,56.64
6882,PED-2024-003282,247.86
6883,PED-2024-003283,127.11
6884,PED-2024-003284,165.56
6885,PED-2024-003285,80.85
6886,PED-2024-003286,159.04
6887,PED-2024-003287,416.18
6888,PED-2024-003288,67.94
6889,PED-2024-003289,135.89
6890,PED-2024-003290,180.30
6891,PED-2024-003291,261.57
6892,PED-2024-003292,279.25
6893,PED-2024-003293,67.74
6894,PED-2024-003294,272.90
6895,PED-2024-003295,304.37
6896,PED-2024-003296,136.47
6897,PED-2024-003297,95.99
6898,PED-2024-003298,55.63
6899,PED-2024-003299,223.84
6900,PED-2024-003300,361.36
6901,PED-2024-003301,0.00
6902,PED-2024-003302,0.00
6903,PED-2024-003303,0.00
6904,PED-2024-003304,0.00
6905,PED-2024-003305,0.00
6906,PED-2024-003306,0.00
6907,PED-2024-003307,0.00
6908,PED-2024-003308,0.00
6909,PED-2024-003309,0.00
6910,PED-2024-003310,0.00
6911,PED-2024-003311,0.00
6912,PED-2024-003312,0.00
6913,PED-2024-003313,0.00
6914,PED-2024-003314,0.00
6915,PED-2024-003315,0.00
6916,PED-2024-003316,0.00
6917,PED-2024-003317,0.00
6918,PED-2024-003318,0.00
6919,PED-2024-003319,0.00
6920,PED-2024-003320,0.00
6921,PED-2024-003321,0.00
6922,PED-2024-003322,0.00
6923,PED-2024-003323,0.00
6924,PED-2024-003324,0.00
6925,PED-2024-003325,0.00
6926,PED-2024-003326,0.00
6927,PED-2024-003327,0.00
6928,PED-2024-003328,0.00
6929,PED-2024-003329,0.00
6930,PED-2024-003330,0.00
6931,PED-2024-003331,186.83
6932,PED-2024-003332,299.51
6933,PED-2024-003333,26.09
6934,PED-2024-003334,137.05
6935,PED-2024-003335,270.90
6936,PED-2024-003336,146.92
6937,PED-2024-003337,108.59
6938,PED-2024-003338,63.28
6939,PED-2024-003339,111.02
6940,PED-2024-003340,79.47
6941,PED-2024-003341,37.98
6942,PED-2024-003342,124.27
6943,PED-2024-003343,66.78
6944,PED-2024-003344,81.11
6945,PED-2024-003345,41.68
6946,PED-2024-003346,89.72
6947,PED-2024-003347,238.33
6948,PED-2024-003348,37.83
6949,PED-2024-003349,81.66
6950,PED-2024-003350,79.32
6951,PED-2024-003351,0.00
6952,PED-2024-003352,0.00
6953,PED-2024-003353,0.00
6954,PED-2024-003354,0.00
6955,PED-2024-003355,0.00
6956,PED-2024-003356,0.00
6957,PED-2024-003357,0.00
6958,PED-2024-003358,0.00
6959,PED-2024-003359,0.00
6960,PED-2024-003360,0.00
6961,PED-2024-003361,0.00
6962,PED-2024-003362,0.00
6963,PED-2024-003363,0.00
6964,PED-2024-003364,0.00
6965,PED-2024-003365,0.00
6966,PED-2024-003366,0.00
6967,PED-2024-003367,0.00
6968,PED-2024-003368,0.00
6969,PED-2024-003369,0.00
6970,PED-2024-003370,0.00
6971,PED-2024-003371,0.00
6972,PED-2024-003372,0.00
6973,PED-2024-003373,0.00
6974,PED-2024-003374,0.00
6975,PED-2024-003375,0.00
6976,PED-2024-003376,0.00
6977,PED-2024-003377,0.00
6978,PED-2024-003378,0.00
6979,PED-2024-003379,0.00
6980,PED-2024-003380,0.00
6981,PED-2024-003381,34.44
6982,PED-2024-003382,146.77
6983,PED-2024-003383,77.78
6984,PED-2024-003384,96.50
6985,PED-2024-003385,48.81
6986,PED-2024-003386,102.32
6987,PED-2024-003387,270.71
6988,PED-2024-003388,43.33
6989,PED-2024-003389,91.51
6990,PED-2024-003390,118.63
6991,PED-2024-003391,180.13
6992,PED-2024-003392,188.04
6993,PED-2024-003393,48.03
6994,PED-2024-003394,194.00
6995,PED-2024-003395,213.10
6996,PED-2024-003396,112.65
6997,PED-2024-003397,154.36
6998,PED-2024-003398,97.80
6999,PED-2024-003399,325.31
7000,PED-2024-003400,262.72
7001,PED-2024-003401,0.00
7002,PED-2024-003402,0.00
7003,PED-2024-003403,0.00
7004,PED-2024-003404,0.00
7005,PED-2024-003405,0.00
7006,PED-2024-003406,0.00
7007,PED-2024-003407,0.00
7008,PED-2024-003408,0.00
7009,PED-2024-003409,0.00
7010,PED-2024-003410,0.00
7011,PED-2024-003411,0.00
7012,PED-2024-003412,0.00
7013,PED-2024-003413,0.00
7014,PED-2024-003414,0.00
7015,PED-2024-003415,0.00
7016,PED-2024-003416,0.00
7017,PED-2024-003417,0.00
7018,PED-2024-003418,0.00
7019,PED-2024-003419,0.00
7020,PED-2024-003420,0.00
7021,PED-2024-003421,0.00
7022,PED-2024-003422,0.00
7023,PED-2024-003423,0.00
7024,PED-2024-003424,0.00
7025,PED-2024-003425,0.00
7026,PED-2024-003426,0.00
7027,PED-2024-003427,0.00
7028,PED-2024-003428,0.00
7029,PED-2024-003429,0.00
7030,PED-2024-003430,0.00
7031,PED-2024-003431,135.03
7032,PED-2024-003432,208.30
7033,PED-2024-003433,52.38
7034,PED-2024-003434,211.55
7035,PED-2024-003435,233.39
7036,PED-2024-003436,123.09
7037,PED-2024-003437,166.96
7038,PED-2024-003438,105.50
7039,PED-2024-003439,350.48
7040,PED-2024-003440,292.92
7041,PED-2024-003441,105.66
7042,PED-2024-003442,337.74
7043,PED-2024-003443,170.91
7044,PED-2024-003444,226.89
7045,PED-2024-003445,86.33
7046,PED-2024-003446,94.40
7047,PED-2024-003447,277.00
7048,PED-2024-003448,74.58
7049,PED-2024-003449,83.27
7050,PED-2024-003450,183.44
7051,PED-2024-003451,0.00
7052,PED-2024-003452,0.00
7053,PED-2024-003453,0.00
7054,PED-2024-003454,0.00
7055,PED-2024-003455,0.00
7056,PED-2024-003456,0.00
7057,PED-2024-003457,0.00
7058,PED-2024-003458,0.00
7059,PED-2024-003459,0.00
7060,PED-2024-003460,0.00
7061,PED-2024-003461,0.00
7062,PED-2024-003462,0.00
7063,PED-2024-003463,0.00
7064,PED-2024-003464,0.00
7065,PED-2024-003465,0.00
7066,PED-2024-003466,0.00
7067,PED-2024-003467,0.00
7068,PED-2024-003468,0.00
7069,PED-2024-003469,0.00
7070,PED-2024-003470,0.00
7071,PED-2024-003471,0.00
7072,PED-2024-003472,0.00
7073,PED-2024-003473,0.00
7074,PED-2024-003474,0.00
7075,PED-2024-003475,0.00
7076,PED-2024-003476,0.00
7077,PED-2024-003477,0.00
7078,PED-2024-003478,0.00
7079,PED-2024-003479,0.00
7080,PED-2024-003480,0.00
7081,PED-2024-003481,81.30
7082,PED-2024-003482,168.40
7083,PED-2024-003483,74.46
7084,PED-2024-003484,211.59
7085,PED-2024-003485,93.46
7086,PED-2024-003486,107.01
7087,PED-2024-003487,309.32
7088,PED-2024-003488,18.64
7089,PED-2024-003489,47.10
7090,PED-2024-003490,57.01
7091,PED-2024-003491,98.75
7092,PED-2024-003492,96.75
7093,PED-2024-003493,28.27
7094,PED-2024-003494,115.09
7095,PED-2024-003495,121.90
7096,PED-2024-003496,65.81
7097,PED-2024-003497,97.63
7098,PED-2024-003498,63.31
7099,PED-2024-003499,211.82
7100,PED-2024-003500,164.08
7101,PED-2024-003501,0.00
7102,PED-2024-003502,0.00
7103,PED-2024-003503,0.00
7104,PED-2024-003504,0.00
7105,PED-2024-003505,0.00
7106,PED-2024-003506,0.00
7107,PED-2024-003507,0.00
7108,PED-2024-003508,0.00
7109,PED-2024-003509,0.00
7110,PED-2024-003510,0.00
7111,PED-2024-003511,0.00
7112,PED-2024-003512,0.00
7113,PED-2024-003513,0.00
7114,PED-2024-003514,0.00
7115,PED-2024-003515,0.00
7116,PED-2024-003516,0.00
7117,PED-2024-003517,0.00
7118,PED-2024-003518,0.00
7119,PED-2024-003519,0.00
7120,PED-2024-003520,0.00
7121,PED-2024-003521,0.00
7122,PED-2024-003522,0.00
7123,PED-2024-003523,0.00
7124,PED-2024-003524,0.00
7125,PED-2024-003525,0.00
7126,PED-2024-003526,0.00
7127,PED-2024-003527,0.00
7128,PED-2024-003528,0.00
7129,PED-2024-003529,0.00
7130,PED-2024-003530,0.00
7131,PED-2024-003531,83.23
7132,PED-2024-003532,117.01
7133,PED-2024-003533,32.67
7134,PED-2024-003534,132.65
7135,PED-2024-003535,142.12
7136,PED-2024-003536,76.18
7137,PED-2024-003537,110.23
7138,PED-2024-003538,70.96
7139,PED-2024-003539,237.06
7140,PED-2024-003540,191.81
7141,PED-2024-003541,73.60
7142,PED-2024-003542,236.61
7143,PED-2024-003543,121.58
7144,PED-2024-003544,157.83
7145,PED-2024-003545,77.30
7146,PED-2024-003546,152.74
7147,PED-2024-003547,399.99
7148,PED-2024-003548,65.23
7149,PED-2024-003549,130.98
7150,PED-2024-003550,134.12
7151,PED-2024-003551,0.00
7152,PED-2024-003552,0.00
7153,PED-2024-003553,0.00
7154,PED-2024-003554,0.00
7155,PED-2024-003555,0.00
7156,PED-2024-003556,0.00
7157,PED-2024-003557,0.00
7158,PED-2024-003558,0.00
7159,PED-2024-003559,0.00
7160,PED-2024-003560,0.00
7161,PED-2024-003561,0.00
7162,PED-2024-003562,0.00
7163,PED-2024-003563,0.00
7164,PED-2024-003564,0.00
7165,PED-2024-003565,0.00
7166,PED-2024-003566,0.00
7167,PED-2024-003567,0.00
7168,PED-2024-003568,0.00
7169,PED-2024-003569,0.00
7170,PED-2024-003570,0.00
7171,PED-2024-003571,0.00
7172,PED-2024-003572,0.00
7173,PED-2024-003573,0.00
7174,PED-2024-003574,0.00
7175,PED-2024-003575,0.00
7176,PED-2024-003576,0.00
7177,PED-2024-003577,0.00
7178,PED-2024-003578,0.00
7179,PED-2024-003579,0.00
7180,PED-2024-003580,0.00
7181,PED-2024-003581,59.10
7182,PED-2024-003582,259.11
7183,PED-2024-003583,132.58
7184,PED-2024-003584,173.22
7185,PED-2024-003585,84.43
7186,PED-2024-003586,165.34
7187,PED-2024-003587,432.37
7188,PED-2024-003588,70.73
7189,PED-2024-003589,140.83
7190,PED-2024-003590,187.13
7191,PED-2024-003591,270.55
7192,PED-2024-003592,289.42
7193,PED-2024-003593,69.95
7194,PED-2024-003594,128.23
7195,PED-2024-003595,260.79
7196,PED-2024-003596,141.69
7197,PED-2024-003597,102.30
7198,PED-2024-003598,59.46
7199,PED-2024-003599,236.52
7200,PED-2024-003600,65.44
7201,PED-2024-003601,0.00
7202,PED-2024-003602,0.00
7203,PED-2024-003603,0.00
7204,PED-2024-003604,0.00
7205,PED-2024-003605,0.00
7206,PED-2024-003606,0.00
7207,PED-2024-003607,0.00
7208,PED-2024-003608,0.00
7209,PED-2024-003609,0.00
7210,PED-2024-003610,0.00
7211,PED-2024-003611,0.00
7212,PED-2024-003612,0.00
7213,PED-2024-003613,0.00
7214,PED-2024-003614,0.00
7215,PED-2024-003615,0.00
7216,PED-2024-003616,0.00
7217,PED-2024-003617,0.00
7218,PED-2024-003618,0.00
7219,PED-2024-003619,0.00
7220,PED-2024-003620,0.00
7221,PED-2024-003621,0.00
7222,PED-2024-003622,0.00
7223,PED-2024-003623,0.00
7224,PED-2024-003624,0.00
7225,PED-2024-003625,0.00
7226,PED-2024-003626,0.00
7227,PED-2024-003627,0.00
7228,PED-2024-003628,0.00
7229,PED-2024-003629,0.00
7230,PED-2024-003630,0.00
7231,PED-2024-003631,192.57
7232,PED-2024-003632,271.32
7233,PED-2024-003633,28.28
7234,PED-2024-003634,145.78
7235,PED-2024-003635,281.08
7236,PED-2024-003636,152.14
7237,PED-2024-003637,53.52
7238,PED-2024-003638,36.43
7239,PED-2024-003639,123.57
7240,PED-2024-003640,90.70
7241,PED-2024-003641,41.54
7242,PED-2024-003642,135.52
7243,PED-2024-003643,72.31
7244,PED-2024-003644,88.84
7245,PED-2024-003645,45.23
7246,PED-2024-003646,96.02
7247,PED-2024-003647,254.52
7248,PED-2024-003648,40.54
7249,PED-2024-003649,86.57
7250,PED-2024-003650,84.80
7251,PED-2024-003651,0.00
7252,PED-2024-003652,0.00
7253,PED-2024-003653,0.00
7254,PED-2024-003654,0.00
7255,PED-2024-003655,0.00
7256,PED-2024-003656,0.00
7257,PED-2024-003657,0.00
7258,PED-2024-003658,0.00
7259,PED-2024-003659,0.00
7260,PED-2024-003660,0.00
7261,PED-2024-003661,0.00
7262,PED-2024-003662,0.00
7263,PED-2024-003663,0.00
7264,PED-2024-003664,0.00
7265,PED-2024-003665,0.00
7266,PED-2024-003666,0.00
7267,PED-2024-003667,0.00
7268,PED-2024-003668,0.00
7269,PED-2024-003669,0.00
7270,PED-2024-003670,0.00
7271,PED-2024-003671,0.00
7272,PED-2024-003672,0.00
