pedido_id,sequencia,data_pagamento,meio_pagamento,tipo_evento,status,valor,parcelas,pagamento_origem_id,devolucao_id
7055,1,2024-06-27T15:00:00+00,PIX,COBRANCA,APROVADO,820.18,1,,
7056,1,2024-04-16T15:00:00+00,PIX,COBRANCA,APROVADO,515.23,1,,
7057,1,2024-11-05T15:00:00+00,PIX,COBRANCA,APROVADO,363.72,1,,
7058,1,2024-09-22T15:00:00+00,PIX,COBRANCA,APROVADO,682.37,1,,
7059,1,2024-07-11T15:00:00+00,PIX,COBRANCA,APROVADO,1033.90,1,,
7060,1,2024-05-28T15:00:00+00,PIX,COBRANCA,APROVADO,663.19,1,,
7061,1,2024-12-17T15:00:00+00,PIX,COBRANCA,APROVADO,445.92,1,,
7062,1,2024-10-06T15:00:00+00,PIX,COBRANCA,APROVADO,830.33,1,,
7063,1,2024-08-23T15:00:00+00,PIX,COBRANCA,APROVADO,1247.62,1,,
7064,1,2024-06-12T15:00:00+00,PIX,COBRANCA,APROVADO,811.15,1,,
7065,1,2024-04-29T15:00:00+00,PIX,COBRANCA,APROVADO,528.12,1,,
7066,1,2024-11-18T15:00:00+00,PIX,COBRANCA,APROVADO,978.29,1,,
7067,1,2024-09-07T15:00:00+00,PIX,COBRANCA,APROVADO,1461.34,1,,
7068,1,2024-07-24T15:00:00+00,PIX,COBRANCA,APROVADO,959.11,1,,
7069,1,2024-05-13T15:00:00+00,PIX,COBRANCA,APROVADO,610.32,1,,
7070,1,2024-12-02T15:00:00+00,PIX,COBRANCA,APROVADO,1126.25,1,,
7071,1,2024-10-19T15:00:00+00,PIX,COBRANCA,APROVADO,1675.06,1,,
7072,1,2024-08-08T15:00:00+00,PIX,COBRANCA,APROVADO,1107.07,1,,
7073,1,2024-06-25T15:00:00+00,PIX,COBRANCA,APROVADO,692.52,1,,
7074,1,2024-04-14T15:00:00+00,PIX,COBRANCA,APROVADO,1274.21,1,,
7075,1,2024-11-03T15:00:00+00,PIX,COBRANCA,APROVADO,1888.78,1,,
7076,1,2024-09-20T15:00:00+00,PIX,COBRANCA,APROVADO,1255.03,1,,
7077,1,2024-07-09T15:00:00+00,PIX,COBRANCA,APROVADO,774.72,1,,
7078,1,2024-05-26T15:00:00+00,PIX,COBRANCA,APROVADO,1422.17,1,,
7079,1,2024-12-15T15:00:00+00,PIX,COBRANCA,APROVADO,2102.50,1,,
7080,1,2024-10-04T15:00:00+00,PIX,COBRANCA,APROVADO,1402.99,1,,
7081,1,2024-08-21T15:00:00+00,PIX,COBRANCA,APROVADO,775.62,1,,
7082,1,2024-06-10T15:00:00+00,PIX,COBRANCA,APROVADO,634.53,1,,
7083,1,2024-04-27T15:00:00+00,PIX,COBRANCA,APROVADO,1167.68,1,,
7084,1,2024-11-16T15:00:00+00,PIX,COBRANCA,APROVADO,1185.92,1,,
7085,1,2024-09-05T15:00:00+00,PIX,COBRANCA,APROVADO,385.34,1,,
7086,1,2024-07-22T15:00:00+00,PIX,COBRANCA,APROVADO,843.88,1,,
7087,1,2024-05-11T15:00:00+00,PIX,COBRANCA,APROVADO,1146.54,1,,
7088,1,2024-12-28T15:00:00+00,PIX,COBRANCA,APROVADO,299.31,1,,
7089,1,2024-10-17T15:00:00+00,PIX,COBRANCA,APROVADO,207.02,1,,
7090,1,2024-08-06T15:00:00+00,PIX,COBRANCA,APROVADO,428.08,1,,
7091,1,2024-06-23T15:00:00+00,PIX,COBRANCA,APROVADO,650.19,1,,
7092,1,2024-04-12T15:00:00+00,PIX,COBRANCA,APROVADO,369.16,1,,
7093,1,2024-11-29T15:00:00+00,PIX,COBRANCA,APROVADO,308.05,1,,
7094,1,2024-09-18T15:00:00+00,PIX,COBRANCA,APROVADO,517.96,1,,
7095,1,2024-07-07T15:00:00+00,PIX,COBRANCA,APROVADO,840.76,1,,
7096,1,2024-05-24T15:00:00+00,PIX,COBRANCA,APROVADO,548.06,1,,
7097,1,2024-12-13T15:00:00+00,PIX,COBRANCA,APROVADO,320.89,1,,
7098,1,2024-10-02T15:00:00+00,PIX,COBRANCA,APROVADO,717.70,1,,
7099,1,2024-08-19T15:00:00+00,PIX,COBRANCA,APROVADO,964.56,1,,
7100,1,2024-06-08T15:00:00+00,PIX,COBRANCA,APROVADO,597.75,1,,
7101,1,2024-04-25T15:00:00+00,PIX,COBRANCA,APROVADO,500.72,1,,
7102,1,2024-11-14T15:00:00+00,PIX,COBRANCA,APROVADO,928.97,1,,
7103,1,2024-09-03T15:00:00+00,PIX,COBRANCA,APROVADO,1390.10,1,,
7104,1,2024-07-20T15:00:00+00,PIX,COBRANCA,APROVADO,909.79,1,,
7105,1,2024-05-09T15:00:00+00,PIX,COBRANCA,APROVADO,582.92,1,,
7106,1,2024-12-26T15:00:00+00,PIX,COBRANCA,APROVADO,1076.93,1,,
7107,1,2024-10-15T15:00:00+00,PIX,COBRANCA,APROVADO,1603.82,1,,
7108,1,2024-08-04T15:00:00+00,PIX,COBRANCA,APROVADO,1057.75,1,,
7109,1,2024-06-21T15:00:00+00,PIX,COBRANCA,APROVADO,665.12,1,,
7110,1,2024-04-10T15:00:00+00,PIX,COBRANCA,APROVADO,1224.89,1,,
7111,1,2024-11-27T15:00:00+00,PIX,COBRANCA,APROVADO,1817.54,1,,
7112,1,2024-09-16T15:00:00+00,PIX,COBRANCA,APROVADO,1205.71,1,,
7113,1,2024-07-05T15:00:00+00,PIX,COBRANCA,APROVADO,747.32,1,,
7114,1,2024-05-22T15:00:00+00,PIX,COBRANCA,APROVADO,1372.85,1,,
7115,1,2024-12-11T15:00:00+00,PIX,COBRANCA,APROVADO,2031.26,1,,
7116,1,2024-10-28T15:00:00+00,PIX,COBRANCA,APROVADO,1353.67,1,,
7117,1,2024-08-17T15:00:00+00,PIX,COBRANCA,APROVADO,829.52,1,,
7118,1,2024-06-06T15:00:00+00,PIX,COBRANCA,APROVADO,1520.81,1,,
7119,1,2024-04-23T15:00:00+00,PIX,COBRANCA,APROVADO,2244.98,1,,
7120,1,2024-11-12T15:00:00+00,PIX,COBRANCA,APROVADO,1348.19,1,,
7121,1,2024-09-29T15:00:00+00,PIX,COBRANCA,APROVADO,451.40,1,,
7122,1,2024-07-18T15:00:00+00,PIX,COBRANCA,APROVADO,901.57,1,,
7123,1,2024-05-07T15:00:00+00,PIX,COBRANCA,APROVADO,1384.62,1,,
7124,1,2024-12-24T15:00:00+00,PIX,COBRANCA,APROVADO,1496.15,1,,
7125,1,2024-10-13T15:00:00+00,PIX,COBRANCA,APROVADO,226.72,1,,
7126,1,2024-08-02T15:00:00+00,PIX,COBRANCA,APROVADO,435.77,1,,
7127,1,2024-06-19T15:00:00+00,PIX,COBRANCA,APROVADO,677.70,1,,
7128,1,2024-04-08T15:00:00+00,PIX,COBRANCA,APROVADO,416.59,1,,
7129,1,2024-11-25T15:00:00+00,PIX,COBRANCA,APROVADO,308.92,1,,
7130,1,2024-09-14T15:00:00+00,PIX,COBRANCA,APROVADO,583.73,1,,
7131,1,2024-07-03T15:00:00+00,PIX,COBRANCA,APROVADO,808.19,1,,
7132,1,2024-05-20T15:00:00+00,PIX,COBRANCA,APROVADO,447.54,1,,
7133,1,2024-12-09T15:00:00+00,PIX,COBRANCA,APROVADO,358.45,1,,
7134,1,2024-10-26T15:00:00+00,PIX,COBRANCA,APROVADO,599.04,1,,
7135,1,2024-08-15T15:00:00+00,PIX,COBRANCA,APROVADO,963.02,1,,
7136,1,2024-06-04T15:00:00+00,PIX,COBRANCA,APROVADO,636.33,1,,
7137,1,2024-04-21T15:00:00+00,PIX,COBRANCA,APROVADO,363.09,1,,
7138,1,2024-11-10T15:00:00+00,PIX,COBRANCA,APROVADO,808.69,1,,
7139,1,2024-09-27T15:00:00+00,PIX,COBRANCA,APROVADO,1081.80,1,,
7140,1,2024-07-16T15:00:00+00,PIX,COBRANCA,APROVADO,668.66,1,,
7141,1,2024-05-05T15:00:00+00,PIX,COBRANCA,APROVADO,481.92,1,,
7142,1,2024-12-22T15:00:00+00,PIX,COBRANCA,APROVADO,791.00,1,,
7143,1,2024-10-11T15:00:00+00,PIX,COBRANCA,APROVADO,1411.00,1,,
7144,1,2024-08-28T15:00:00+00,PIX,COBRANCA,APROVADO,850.60,1,,
7145,1,2024-06-17T15:00:00+00,PIX,COBRANCA,APROVADO,560.42,1,,
7146,1,2024-04-06T15:00:00+00,PIX,COBRANCA,APROVADO,1022.83,1,,
7147,1,2024-11-23T15:00:00+00,PIX,COBRANCA,APROVADO,1346.31,1,,
7148,1,2024-09-12T15:00:00+00,PIX,COBRANCA,APROVADO,1091.16,1,,
7149,1,2024-07-29T15:00:00+00,PIX,COBRANCA,APROVADO,588.94,1,,
7150,1,2024-05-18T15:00:00+00,PIX,COBRANCA,APROVADO,1189.41,1,,
7151,1,2024-04-16T15:00:00+00,PIX,COBRANCA,APROVADO,1972.92,1,,
7152,1,2024-05-05T15:00:00+00,PIX,COBRANCA,APROVADO,1317.25,1,,
7153,1,2024-06-22T15:00:00+00,PIX,COBRANCA,APROVADO,815.02,1,,
7154,1,2024-07-11T15:00:00+00,PIX,COBRANCA,APROVADO,1484.39,1,,
7155,1,2024-08-28T15:00:00+00,PIX,COBRANCA,APROVADO,2186.64,1,,
7156,1,2024-09-17T15:00:00+00,PIX,COBRANCA,APROVADO,1465.21,1,,
7157,1,2024-10-06T15:00:00+00,PIX,COBRANCA,APROVADO,436.90,1,,
7158,1,2024-11-23T15:00:00+00,PIX,COBRANCA,APROVADO,865.15,1,,
7159,1,2024-11-12T15:00:00+00,PIX,COBRANCA,APROVADO,1326.28,1,,
7160,1,2024-12-29T15:00:00+00,PIX,COBRANCA,APROVADO,1459.73,1,,
7161,1,2024-01-18T15:00:00+00,PIX,COBRANCA,APROVADO,519.10,1,,
7162,1,2024-02-07T15:00:00+00,PIX,COBRANCA,APROVADO,1013.11,1,,
7163,1,2024-03-24T15:00:00+00,PIX,COBRANCA,APROVADO,619.36,1,,
7164,1,2024-04-13T15:00:00+00,PIX,COBRANCA,APROVADO,380.17,1,,
7165,1,2024-05-02T15:00:00+00,PIX,COBRANCA,APROVADO,294.42,1,,
7166,1,2024-06-19T15:00:00+00,PIX,COBRANCA,APROVADO,547.31,1,,
7167,1,2024-07-08T15:00:00+00,PIX,COBRANCA,APROVADO,833.08,1,,
7168,1,2024-08-25T15:00:00+00,PIX,COBRANCA,APROVADO,528.13,1,,
7169,1,2024-09-14T15:00:00+00,PIX,COBRANCA,APROVADO,376.62,1,,
7170,1,2024-10-03T15:00:00+00,PIX,COBRANCA,APROVADO,695.27,1,,
7171,1,2024-11-20T15:00:00+00,PIX,COBRANCA,APROVADO,1046.80,1,,
7172,1,2024-11-09T15:00:00+00,PIX,COBRANCA,APROVADO,676.09,1,,
7173,1,2024-12-26T15:00:00+00,PIX,COBRANCA,APROVADO,458.82,1,,
7174,1,2024-01-15T15:00:00+00,PIX,COBRANCA,APROVADO,843.23,1,,
7175,1,2024-02-04T15:00:00+00,PIX,COBRANCA,APROVADO,1260.52,1,,
7176,1,2024-03-21T15:00:00+00,PIX,COBRANCA,APROVADO,824.05,1,,
7177,1,2024-04-10T15:00:00+00,PIX,COBRANCA,APROVADO,541.02,1,,
7178,1,2024-05-27T15:00:00+00,PIX,COBRANCA,APROVADO,991.19,1,,
7179,1,2024-06-16T15:00:00+00,PIX,COBRANCA,APROVADO,1474.24,1,,
7180,1,2024-07-05T15:00:00+00,PIX,COBRANCA,APROVADO,972.01,1,,
7181,1,2024-08-22T15:00:00+00,PIX,COBRANCA,APROVADO,564.12,1,,
7182,1,2024-09-11T15:00:00+00,PIX,COBRANCA,APROVADO,880.04,1,,
7183,1,2024-10-28T15:00:00+00,PIX,COBRANCA,APROVADO,1555.38,1,,
7184,1,2024-11-17T15:00:00+00,PIX,COBRANCA,APROVADO,946.75,1,,
7185,1,2024-11-06T15:00:00+00,PIX,COBRANCA,APROVADO,620.99,1,,
7186,1,2024-12-23T15:00:00+00,PIX,COBRANCA,APROVADO,1121.77,1,,
7187,1,2024-01-12T15:00:00+00,PIX,COBRANCA,APROVADO,1469.31,1,,
7188,1,2024-02-29T15:00:00+00,PIX,COBRANCA,APROVADO,1197.20,1,,
7189,1,2024-03-18T15:00:00+00,PIX,COBRANCA,APROVADO,646.79,1,,
7190,1,2024-04-07T15:00:00+00,PIX,COBRANCA,APROVADO,1247.94,1,,
7191,1,2024-05-24T15:00:00+00,PIX,COBRANCA,APROVADO,1844.85,1,,
7192,1,2024-06-13T15:00:00+00,PIX,COBRANCA,APROVADO,1126.47,1,,
7193,1,2024-07-02T15:00:00+00,PIX,COBRANCA,APROVADO,799.87,1,,
7194,1,2024-08-19T15:00:00+00,PIX,COBRANCA,APROVADO,687.60,1,,
7195,1,2024-09-08T15:00:00+00,PIX,COBRANCA,APROVADO,994.25,1,,
7196,1,2024-10-25T15:00:00+00,PIX,COBRANCA,APROVADO,1268.72,1,,
7197,1,2024-11-14T15:00:00+00,PIX,COBRANCA,APROVADO,389.40,1,,
7198,1,2024-11-03T15:00:00+00,PIX,COBRANCA,APROVADO,904.33,1,,
7199,1,2024-12-20T15:00:00+00,PIX,COBRANCA,APROVADO,1232.24,1,,
7200,1,2024-01-09T15:00:00+00,PIX,COBRANCA,APROVADO,265.41,1,,
7201,1,2024-02-26T15:00:00+00,PIX,COBRANCA,APROVADO,267.02,1,,
7202,1,2024-03-15T15:00:00+00,PIX,COBRANCA,APROVADO,497.99,1,,
7203,1,2024-04-04T15:00:00+00,PIX,COBRANCA,APROVADO,761.84,1,,
7204,1,2024-05-21T15:00:00+00,PIX,COBRANCA,APROVADO,478.81,1,,
7205,1,2024-06-10T15:00:00+00,PIX,COBRANCA,APROVADO,349.22,1,,
7206,1,2024-07-27T15:00:00+00,PIX,COBRANCA,APROVADO,645.95,1,,
7207,1,2024-08-16T15:00:00+00,PIX,COBRANCA,APROVADO,975.56,1,,
7208,1,2024-09-05T15:00:00+00,PIX,COBRANCA,APROVADO,626.77,1,,
7209,1,2024-10-22T15:00:00+00,PIX,COBRANCA,APROVADO,431.42,1,,
7210,1,2024-11-11T15:00:00+00,PIX,COBRANCA,APROVADO,793.91,1,,
7211,1,2024-11-28T15:00:00+00,PIX,COBRANCA,APROVADO,1189.28,1,,
7212,1,2024-12-17T15:00:00+00,PIX,COBRANCA,APROVADO,774.73,1,,
7213,1,2024-01-06T15:00:00+00,PIX,COBRANCA,APROVADO,513.62,1,,
7214,1,2024-02-23T15:00:00+00,PIX,COBRANCA,APROVADO,941.87,1,,
7215,1,2024-03-12T15:00:00+00,PIX,COBRANCA,APROVADO,1403.00,1,,
7216,1,2024-04-29T15:00:00+00,PIX,COBRANCA,APROVADO,922.69,1,,
7217,1,2024-05-18T15:00:00+00,PIX,COBRANCA,APROVADO,595.82,1,,
7218,1,2024-06-07T15:00:00+00,PIX,COBRANCA,APROVADO,1089.83,1,,
7219,1,2024-07-24T15:00:00+00,PIX,COBRANCA,APROVADO,1616.72,1,,
7220,1,2024-08-13T15:00:00+00,PIX,COBRANCA,APROVADO,1070.65,1,,
7221,1,2024-09-02T15:00:00+00,PIX,COBRANCA,APROVADO,678.02,1,,
7222,1,2024-10-19T15:00:00+00,PIX,COBRANCA,APROVADO,1237.79,1,,
7223,1,2024-11-08T15:00:00+00,PIX,COBRANCA,APROVADO,1830.44,1,,
7224,1,2024-11-25T15:00:00+00,PIX,COBRANCA,APROVADO,1218.61,1,,
7225,1,2024-12-14T15:00:00+00,PIX,COBRANCA,APROVADO,760.22,1,,
7226,1,2024-01-03T15:00:00+00,PIX,COBRANCA,APROVADO,1385.75,1,,
7227,1,2024-02-20T15:00:00+00,PIX,COBRANCA,APROVADO,2044.16,1,,
7228,1,2024-03-09T15:00:00+00,PIX,COBRANCA,APROVADO,1366.57,1,,
7229,1,2024-04-26T15:00:00+00,PIX,COBRANCA,APROVADO,842.42,1,,
7230,1,2024-05-15T15:00:00+00,PIX,COBRANCA,APROVADO,1533.71,1,,
7231,1,2024-06-04T15:00:00+00,PIX,COBRANCA,APROVADO,2065.31,1,,
7232,1,2024-07-21T15:00:00+00,PIX,COBRANCA,APROVADO,1089.77,1,,
7233,1,2024-08-10T15:00:00+00,PIX,COBRANCA,APROVADO,436.02,1,,
7234,1,2024-09-27T15:00:00+00,PIX,COBRANCA,APROVADO,768.69,1,,
7235,1,2024-10-16T15:00:00+00,PIX,COBRANCA,APROVADO,1116.44,1,,
7236,1,2024-11-05T15:00:00+00,PIX,COBRANCA,APROVADO,1356.91,1,,
7237,1,2024-11-22T15:00:00+00,PIX,COBRANCA,APROVADO,186.10,1,,
7238,1,2024-12-11T15:00:00+00,PIX,COBRANCA,APROVADO,412.24,1,,
7239,1,2024-01-28T15:00:00+00,PIX,COBRANCA,APROVADO,567.03,1,,
7240,1,2024-02-17T15:00:00+00,PIX,COBRANCA,APROVADO,338.79,1,,
7241,1,2024-03-06T15:00:00+00,PIX,COBRANCA,APROVADO,280.28,1,,
7242,1,2024-04-23T15:00:00+00,PIX,COBRANCA,APROVADO,461.11,1,,
7243,1,2024-05-12T15:00:00+00,PIX,COBRANCA,APROVADO,832.01,1,,
7244,1,2024-06-29T15:00:00+00,PIX,COBRANCA,APROVADO,488.61,1,,
7245,1,2024-07-18T15:00:00+00,PIX,COBRANCA,APROVADO,358.79,1,,
7246,1,2024-08-07T15:00:00+00,PIX,COBRANCA,APROVADO,648.57,1,,
7247,1,2024-09-24T15:00:00+00,PIX,COBRANCA,APROVADO,863.52,1,,
7248,1,2024-10-13T15:00:00+00,PIX,COBRANCA,APROVADO,684.87,1,,
7249,1,2024-11-02T15:00:00+00,PIX,COBRANCA,APROVADO,399.65,1,,
7250,1,2024-11-19T15:00:00+00,PIX,COBRANCA,APROVADO,807.75,1,,
7251,1,2024-12-08T15:00:00+00,PIX,COBRANCA,APROVADO,1331.76,1,,
7252,1,2024-01-25T15:00:00+00,PIX,COBRANCA,APROVADO,873.37,1,,
7253,1,2024-02-14T15:00:00+00,PIX,COBRANCA,APROVADO,568.42,1,,
7254,1,2024-03-03T15:00:00+00,PIX,COBRANCA,APROVADO,1040.51,1,,
7255,1,2024-04-20T15:00:00+00,PIX,COBRANCA,APROVADO,1545.48,1,,
7256,1,2024-05-09T15:00:00+00,PIX,COBRANCA,APROVADO,1021.33,1,,
7257,1,2024-06-26T15:00:00+00,PIX,COBRANCA,APROVADO,650.62,1,,
7258,1,2024-07-15T15:00:00+00,PIX,COBRANCA,APROVADO,1188.47,1,,
7259,1,2024-08-04T15:00:00+00,PIX,COBRANCA,APROVADO,1759.20,1,,
7260,1,2024-09-21T15:00:00+00,PIX,COBRANCA,APROVADO,1169.29,1,,
7261,1,2024-10-10T15:00:00+00,PIX,COBRANCA,APROVADO,732.82,1,,
7262,1,2024-11-27T15:00:00+00,PIX,COBRANCA,APROVADO,1336.43,1,,
7263,1,2024-11-16T15:00:00+00,PIX,COBRANCA,APROVADO,1972.92,1,,
7264,1,2024-12-05T15:00:00+00,PIX,COBRANCA,APROVADO,1317.25,1,,
7265,1,2024-01-22T15:00:00+00,PIX,COBRANCA,APROVADO,815.02,1,,
7266,1,2024-02-11T15:00:00+00,PIX,COBRANCA,APROVADO,1484.39,1,,
7267,1,2024-03-28T15:00:00+00,PIX,COBRANCA,APROVADO,2186.64,1,,
7268,1,2024-04-17T15:00:00+00,PIX,COBRANCA,APROVADO,1465.21,1,,
7269,1,2024-05-06T15:00:00+00,PIX,COBRANCA,APROVADO,436.90,1,,
7270,1,2024-06-23T15:00:00+00,PIX,COBRANCA,APROVADO,865.15,1,,
7271,1,2024-07-12T15:00:00+00,PIX,COBRANCA,APROVADO,1326.28,1,,
7272,1,2024-08-29T15:00:00+00,PIX,COBRANCA,APROVADO,1459.73,1,,
7273,1,2024-09-18T15:00:00+00,PIX,COBRANCA,APROVADO,519.10,1,,
7274,1,2024-10-07T15:00:00+00,PIX,COBRANCA,APROVADO,1013.11,1,,
7275,1,2024-11-24T15:00:00+00,PIX,COBRANCA,APROVADO,619.36,1,,
7276,1,2024-11-13T15:00:00+00,PIX,COBRANCA,APROVADO,380.17,1,,
7277,1,2024-12-02T15:00:00+00,PIX,COBRANCA,APROVADO,294.42,1,,
7278,1,2024-01-19T15:00:00+00,PIX,COBRANCA,APROVADO,547.31,1,,
7279,1,2024-02-08T15:00:00+00,PIX,COBRANCA,APROVADO,833.08,1,,
7280,1,2024-03-25T15:00:00+00,PIX,COBRANCA,APROVADO,528.13,1,,
7281,1,2024-04-14T15:00:00+00,PIX,COBRANCA,APROVADO,339.72,1,,
7282,1,2024-05-03T15:00:00+00,PIX,COBRANCA,APROVADO,537.29,1,,
7283,1,2024-06-20T15:00:00+00,PIX,COBRANCA,APROVADO,963.62,1,,
7284,1,2024-07-09T15:00:00+00,PIX,COBRANCA,APROVADO,571.94,1,,
7285,1,2024-08-26T15:00:00+00,PIX,COBRANCA,APROVADO,406.46,1,,
7286,1,2024-09-15T15:00:00+00,PIX,COBRANCA,APROVADO,734.56,1,,
7287,1,2024-10-04T15:00:00+00,PIX,COBRANCA,APROVADO,973.68,1,,
7288,1,2024-11-21T15:00:00+00,PIX,COBRANCA,APROVADO,778.01,1,,
7289,1,2024-11-10T15:00:00+00,PIX,COBRANCA,APROVADO,444.60,1,,
7290,1,2024-12-27T15:00:00+00,PIX,COBRANCA,APROVADO,865.68,1,,
7291,1,2024-01-16T15:00:00+00,PIX,COBRANCA,APROVADO,1285.07,1,,
7292,1,2024-02-05T15:00:00+00,PIX,COBRANCA,APROVADO,773.88,1,,
7293,1,2024-03-22T15:00:00+00,PIX,COBRANCA,APROVADO,573.03,1,,
7294,1,2024-04-11T15:00:00+00,PIX,COBRANCA,APROVADO,936.38,1,,
7295,1,2024-05-28T15:00:00+00,PIX,COBRANCA,APROVADO,1464.68,1,,
7296,1,2024-06-17T15:00:00+00,PIX,COBRANCA,APROVADO,1002.10,1,,
7297,1,2024-07-06T15:00:00+00,PIX,COBRANCA,APROVADO,544.77,1,,
7298,1,2024-08-23T15:00:00+00,PIX,COBRANCA,APROVADO,1185.44,1,,
7299,1,2024-09-12T15:00:00+00,PIX,COBRANCA,APROVADO,1563.82,1,,
7300,1,2024-10-29T15:00:00+00,PIX,COBRANCA,APROVADO,994.25,1,,
7301,1,2024-11-18T15:00:00+00,PIX,COBRANCA,APROVADO,787.62,1,,
7302,1,2024-11-07T15:00:00+00,PIX,COBRANCA,APROVADO,1435.07,1,,
7303,1,2024-12-24T15:00:00+00,PIX,COBRANCA,APROVADO,2115.40,1,,
7304,1,2024-01-13T15:00:00+00,PIX,COBRANCA,APROVADO,1415.89,1,,
7305,1,2024-02-02T15:00:00+00,PIX,COBRANCA,APROVADO,869.82,1,,
7306,1,2024-03-19T15:00:00+00,PIX,COBRANCA,APROVADO,815.83,1,,
7307,1,2024-04-08T15:00:00+00,PIX,COBRANCA,APROVADO,1255.04,1,,
7308,1,2024-05-25T15:00:00+00,PIX,COBRANCA,APROVADO,1410.41,1,,
7309,1,2024-06-14T15:00:00+00,PIX,COBRANCA,APROVADO,491.70,1,,
7310,1,2024-07-03T15:00:00+00,PIX,COBRANCA,APROVADO,963.79,1,,
7311,1,2024-08-20T15:00:00+00,PIX,COBRANCA,APROVADO,1468.76,1,,
7312,1,2024-09-09T15:00:00+00,PIX,COBRANCA,APROVADO,330.85,1,,
7313,1,2024-10-26T15:00:00+00,PIX,COBRANCA,APROVADO,267.02,1,,
7314,1,2024-11-15T15:00:00+00,PIX,COBRANCA,APROVADO,497.99,1,,
7315,1,2024-11-04T15:00:00+00,PIX,COBRANCA,APROVADO,761.84,1,,
7316,1,2024-12-21T15:00:00+00,PIX,COBRANCA,APROVADO,478.81,1,,
7317,1,2024-01-10T15:00:00+00,PIX,COBRANCA,APROVADO,349.22,1,,
7318,1,2024-02-27T15:00:00+00,PIX,COBRANCA,APROVADO,645.95,1,,
7319,1,2024-03-16T15:00:00+00,PIX,COBRANCA,APROVADO,975.56,1,,
7320,1,2024-04-05T15:00:00+00,PIX,COBRANCA,APROVADO,626.77,1,,
7321,1,2024-05-22T15:00:00+00,PIX,COBRANCA,APROVADO,431.42,1,,
7322,1,2024-06-11T15:00:00+00,PIX,COBRANCA,APROVADO,793.91,1,,
7323,1,2024-07-28T15:00:00+00,PIX,COBRANCA,APROVADO,1189.28,1,,
7324,1,2024-08-17T15:00:00+00,PIX,COBRANCA,APROVADO,774.73,1,,
7325,1,2024-09-06T15:00:00+00,PIX,COBRANCA,APROVADO,513.62,1,,
7326,1,2024-10-23T15:00:00+00,PIX,COBRANCA,APROVADO,941.87,1,,
7327,1,2024-11-12T15:00:00+00,PIX,COBRANCA,APROVADO,1403.00,1,,
7328,1,2024-11-29T15:00:00+00,PIX,COBRANCA,APROVADO,922.69,1,,
7329,1,2024-12-18T15:00:00+00,PIX,COBRANCA,APROVADO,595.82,1,,
7330,1,2024-01-07T15:00:00+00,PIX,COBRANCA,APROVADO,1089.83,1,,
7331,1,2024-02-24T15:00:00+00,PIX,COBRANCA,APROVADO,1475.95,1,,
7332,1,2024-03-13T15:00:00+00,PIX,COBRANCA,APROVADO,852.26,1,,
7333,1,2024-04-02T15:00:00+00,PIX,COBRANCA,APROVADO,623.43,1,,
7334,1,2024-05-19T15:00:00+00,PIX,COBRANCA,APROVADO,1017.46,1,,
7335,1,2024-06-08T15:00:00+00,PIX,COBRANCA,APROVADO,1586.94,1,,
7336,1,2024-07-25T15:00:00+00,PIX,COBRANCA,APROVADO,1090.37,1,,
7337,1,2024-08-14T15:00:00+00,PIX,COBRANCA,APROVADO,586.97,1,,
7338,1,2024-09-03T15:00:00+00,PIX,COBRANCA,APROVADO,1276.43,1,,
7339,1,2024-10-20T15:00:00+00,PIX,COBRANCA,APROVADO,1681.06,1,,
7340,1,2024-11-09T15:00:00+00,PIX,COBRANCA,APROVADO,1062.42,1,,
7341,1,2024-11-26T15:00:00+00,PIX,COBRANCA,APROVADO,733.20,1,,
7342,1,2024-12-15T15:00:00+00,PIX,COBRANCA,APROVADO,1184.76,1,,
7343,1,2024-01-04T15:00:00+00,PIX,COBRANCA,APROVADO,2081.50,1,,
7344,1,2024-02-21T15:00:00+00,PIX,COBRANCA,APROVADO,1157.23,1,,
7345,1,2024-03-10T15:00:00+00,PIX,COBRANCA,APROVADO,374.39,1,,
7346,1,2024-04-27T15:00:00+00,PIX,COBRANCA,APROVADO,813.81,1,,
7347,1,2024-05-16T15:00:00+00,PIX,COBRANCA,APROVADO,1104.39,1,,
7348,1,2024-06-05T15:00:00+00,PIX,COBRANCA,APROVADO,1431.76,1,,
7349,1,2024-07-22T15:00:00+00,PIX,COBRANCA,APROVADO,197.43,1,,
7350,1,2024-08-11T15:00:00+00,PIX,COBRANCA,APROVADO,413.19,1,,
7351,1,2024-09-28T15:00:00+00,PIX,COBRANCA,APROVADO,690.60,1,,
7352,1,2024-10-17T15:00:00+00,PIX,COBRANCA,APROVADO,429.49,1,,
7353,1,2024-11-06T15:00:00+00,PIX,COBRANCA,APROVADO,321.82,1,,
7354,1,2024-11-23T15:00:00+00,PIX,COBRANCA,APROVADO,596.63,1,,
7355,1,2024-12-12T15:00:00+00,PIX,COBRANCA,APROVADO,904.32,1,,
7356,1,2024-01-29T15:00:00+00,PIX,COBRANCA,APROVADO,577.45,1,,
7357,1,2024-02-18T15:00:00+00,PIX,COBRANCA,APROVADO,404.02,1,,
7358,1,2024-03-07T15:00:00+00,PIX,COBRANCA,APROVADO,744.59,1,,
7359,1,2024-04-24T15:00:00+00,PIX,COBRANCA,APROVADO,1118.04,1,,
7360,1,2024-05-13T15:00:00+00,PIX,COBRANCA,APROVADO,725.41,1,,
7361,1,2024-06-02T15:00:00+00,PIX,COBRANCA,APROVADO,486.22,1,,
